gain_id,ratio_label,gain_correct,algorithm,seed,train_timesteps,eval_episodes,elapsed_seconds,learning_gain,final_knowledge,success_rate,dropout_rate,adaptation_accuracy,emotional_wellbeing,mean_episode_reward,action_diversity_shannon,dominance_detected,action_frequencies,dominant_actions
G4,10:1,0.1,ERT,7,0,1000,2.7,0.2440037832349675,0.47878496811308674,0.027,0.0,0.2537836111111111,0.41135000236793773,3.0623010204081855,1.0877588889306309,False,"{'hint': 0.2699, 'scaffold': 0.2529, 'encouragement': 0.0044, 'simplify_problem': 0.0, 'harder_problem': 0.0012, 'break': 0.0, 'explanation': 0.0, 'no_action': 0.4715}",[]
G4,10:1,0.1,DQN,7,50000,1000,24.3,0.6534732526958407,0.7588940634575114,0.496,0.0,0.8548260507002785,0.36200067628364974,2.794197216789713,0.8326275569546814,False,"{'hint': 0.0, 'scaffold': 0.3051, 'encouragement': 0.0, 'simplify_problem': 0.0, 'harder_problem': 0.6292, 'break': 0.0657, 'explanation': 0.0, 'no_action': 0.0}",[]
G4,10:1,0.1,Random,13,0,1000,3.2,0.38386835973906397,0.5720446962517998,0.076,0.0,0.2885885008011121,0.36744446461326097,2.6853833877772844,2.069141819237512,False,"{'hint': 0.1296, 'scaffold': 0.1313, 'encouragement': 0.1035, 'simplify_problem': 0.1151, 'harder_problem': 0.1522, 'break': 0.1036, 'explanation': 0.1141, 'no_action': 0.1506}",[]
G4,10:1,0.1,ERT,13,0,1000,2.7,0.25176092804361827,0.4848185002728161,0.025,0.0,0.25822,0.40884391048361163,3.0448840873694514,1.0969298908045397,False,"{'hint': 0.2743, 'scaffold': 0.2577, 'encouragement': 0.0054, 'simplify_problem': 0.0, 'harder_problem': 0.0011, 'break': 0.0, 'explanation': 0.0, 'no_action': 0.4615}",[]
G4,10:1,0.1,DQN,13,50000,1000,24.3,0.37191515207319775,0.5643428170188599,0.056,0.0,0.3807807063250832,0.39669078918877587,3.0707537986318716,1.4601776829393356,False,"{'hint': 0.0746, 'scaffold': 0.4506, 'encouragement': 0.0, 'simplify_problem': 0.1338, 'harder_problem': 0.0089, 'break': 0.0804, 'explanation': 0.2403, 'no_action': 0.0114}",[]
G4,10:1,0.1,Random,21,0,1000,3.1,0.3954502765653675,0.5797705049708435,0.081,0.0,0.2853741045509113,0.3717533171658974,2.7488110426663495,2.069530717433466,False,"{'hint': 0.1307, 'scaffold': 0.1315, 'encouragement': 0.1027, 'simplify_problem': 0.1156, 'harder_problem': 0.1478, 'break': 0.1032, 'explanation': 0.116, 'no_action': 0.1525}",[]
G4,10:1,0.1,ERT,21,0,1000,2.8,0.26196858114375393,0.4908792418551271,0.037,0.0,0.25342548245445257,0.40957706305498,3.0634924665384196,1.0920085453208892,False,"{'hint': 0.2694, 'scaffold': 0.2529, 'encouragement': 0.0056, 'simplify_problem': 0.0, 'harder_problem': 0.0011, 'break': 0.0, 'explanation': 0.0, 'no_action': 0.471}",[]
G4,10:1,0.1,DQN,21,50000,1000,24.4,0.3954036506095859,0.5799647888115717,0.062,0.0,0.5279420238095238,0.3954691098650801,3.0260845266805223,1.2398652361305753,False,"{'hint': 0.3026, 'scaffold': 0.4417, 'encouragement': 0.0, 'simplify_problem': 0.1686, 'harder_problem': 0.0862, 'break': 0.0, 'explanation': 0.0, 'no_action': 0.0008}",[]
G4,10:1,0.1,Random,99,0,1000,3.1,0.3868569816278673,0.5736013438265319,0.078,0.0,0.2913288795321536,0.3667122793980629,2.669897262636962,2.0683974014733986,False,"{'hint': 0.1302, 'scaffold': 0.1313, 'encouragement': 0.1027, 'simplify_problem': 0.1127, 'harder_problem': 0.1538, 'break': 0.1037, 'explanation': 0.1144, 'no_action': 0.1511}",[]
G4,10:1,0.1,ERT,99,0,1000,2.8,0.25354978566574693,0.48476916915647683,0.021,0.0,0.25596065681444996,0.4068717212280327,3.021210690552129,1.0972762270407854,False,"{'hint': 0.2747, 'scaffold': 0.2555, 'encouragement': 0.0055, 'simplify_problem': 0.0, 'harder_problem': 0.0013, 'break': 0.0, 'explanation': 0.0, 'no_action': 0.463}",[]
G4,10:1,0.1,DQN,99,50000,1000,24.3,0.38302890714773413,0.5697933377034458,0.082,0.0,0.33564189796466026,0.39224578492269996,3.088300912909166,1.5017276743392314,False,"{'hint': 0.0561, 'scaffold': 0.1322, 'encouragement': 0.0, 'simplify_problem': 0.3234, 'harder_problem': 0.2034, 'break': 0.0032, 'explanation': 0.2805, 'no_action': 0.0013}",[]
G4,10:1,0.1,Random,100,0,1000,3.2,0.38749164969924493,0.5736968585355985,0.058,0.0,0.2860177602371499,0.3684110777575971,2.7012095342586737,2.06999846670261,False,"{'hint': 0.1302, 'scaffold': 0.1296, 'encouragement': 0.1033, 'simplify_problem': 0.1155, 'harder_problem': 0.1501, 'break': 0.1049, 'explanation': 0.1159, 'no_action': 0.1506}",[]
G4,10:1,0.1,ERT,100,0,1000,2.7,0.2609596787082512,0.48910715407622196,0.037,0.0,0.25536000000000003,0.4077219150921608,3.0384852392211097,1.0923164254687825,False,"{'hint': 0.2735, 'scaffold': 0.2557, 'encouragement': 0.0051, 'simplify_problem': 0.0, 'harder_problem': 0.0008, 'break': 0.0, 'explanation': 0.0, 'no_action': 0.4648}",[]
G4,10:1,0.1,DQN,100,50000,1000,24.2,0.6469085228710681,0.7548861359532733,0.44,0.0,0.7760535587595421,0.39304990299140463,3.1699135752889442,1.1597919502626353,False,"{'hint': 0.0, 'scaffold': 0.4049, 'encouragement': 0.0052, 'simplify_problem': 0.0, 'harder_problem': 0.3699, 'break': 0.0, 'explanation': 0.2007, 'no_action': 0.0193}",[]
G4,10:1,0.1,Random,200,0,1000,3.1,0.3776199739522723,0.5651576708156704,0.067,0.0,0.2833648458747232,0.3679574242320954,2.6894502574748476,2.069623306670545,False,"{'hint': 0.1324, 'scaffold': 0.1288, 'encouragement': 0.1038, 'simplify_problem': 0.1159, 'harder_problem': 0.1491, 'break': 0.1033, 'explanation': 0.1149, 'no_action': 0.1518}",[]
G4,10:1,0.1,ERT,200,0,1000,2.8,0.252242181580919,0.4819558174565256,0.025,0.0,0.261108024948025,0.40727631520039714,3.0308626981924744,1.0931363836819419,False,"{'hint': 0.2767, 'scaffold': 0.2609, 'encouragement': 0.0049, 'simplify_problem': 0.0, 'harder_problem': 0.0004, 'break': 0.0, 'explanation': 0.0, 'no_action': 0.457}",[]
G4,10:1,0.1,DQN,200,50000,1000,24.3,0.2373695657802153,0.4673197409897771,0.024,0.0,0.11656301158301159,0.3756135384167408,2.741670167129258,1.5093402558902993,False,"{'hint': 0.4059, 'scaffold': 0.1029, 'encouragement': 0.0, 'simplify_problem': 0.1877, 'harder_problem': 0.0455, 'break': 0.2215, 'explanation': 0.0, 'no_action': 0.0365}",[]
G4,10:1,0.1,Random,314,0,1000,3.1,0.3902459120713834,0.5758433334409129,0.077,0.0,0.2903411861174676,0.3667558467038405,2.676171335858376,2.068291033223989,False,"{'hint': 0.1306, 'scaffold': 0.1317, 'encouragement': 0.1031, 'simplify_problem': 0.1132, 'harder_problem': 0.1523, 'break': 0.1021, 'explanation': 0.1148, 'no_action': 0.1522}",[]
G4,10:1,0.1,ERT,314,0,1000,2.8,0.24874038981240748,0.4796949632409933,0.025,0.0,0.2508325,0.4094896045146,3.04811348841598,1.08663289337892,False,"{'hint': 0.2688, 'scaffold': 0.2511, 'encouragement': 0.0052, 'simplify_problem': 0.0, 'harder_problem': 0.0007, 'break': 0.0, 'explanation': 0.0, 'no_action': 0.4741}",[]
G4,10:1,0.1,DQN,314,50000,1000,24.3,0.1523168113228064,0.4141378692985079,0.002,0.0,0.17242000000000002,0.4129380586012221,3.04702339626657,1.006782804536014,False,"{'hint': 0.0, 'scaffold': 0.1721, 'encouragement': 0.1259, 'simplify_problem': 0.0019, 'harder_problem': 0.0005, 'break': 0.0242, 'explanation': 0.015, 'no_action': 0.6604}",[]
