timesteps,action,mean_A_hat,mean_prob
0,simplify_problem,0.7265473966078739,0.12100095301866531
0,no_action,0.709029003440885,0.13188840448856354
0,harder_problem,0.7845846098317504,0.16896581649780273
0,scaffold,0.8818612638283896,0.1466006189584732
0,encouragement,0.8998223789461905,0.15736612677574158
0,simplify_problem,0.8012222727493352,0.11932281404733658
0,no_action,0.9135201538569269,0.12933477759361267
0,harder_problem,0.8657993624587157,0.16463179886341095
0,scaffold,0.9423459731769932,0.14868874847888947
0,encouragement,0.8592232951475327,0.1553947478532791
0,simplify_problem,0.8119649929226722,0.11396618187427521
0,no_action,0.6925596541598622,0.12259519845247269
0,harder_problem,0.8347326569607203,0.15470470488071442
0,scaffold,0.7483402524432061,0.14715361595153809
0,encouragement,0.6798938963299224,0.14938560128211975
0,simplify_problem,0.9944595054672334,0.094539575278759
0,no_action,1.0095464965160208,0.09759494662284851
0,harder_problem,0.8322819318759802,0.11850026249885559
0,scaffold,1.0251592627319408,0.14332161843776703
0,encouragement,0.8939711964172972,0.16341060400009155
0,simplify_problem,0.9881831983316327,0.1154646947979927
0,no_action,0.826932638086141,0.12269187718629837
0,harder_problem,0.6779964031924067,0.15399859845638275
0,encouragement,0.922000116736549,0.15239331126213074
0,no_action,1.2574783979638382,0.12373919785022736
0,harder_problem,0.9221922286391642,0.15865832567214966
0,scaffold,0.917601766038036,0.14374618232250214
0,encouragement,0.8528246649216726,0.15413518249988556
0,no_action,0.8057726164241017,0.12172116339206696
0,harder_problem,1.1667189144606582,0.1545977145433426
0,scaffold,1.0916648178507857,0.14531300961971283
0,encouragement,1.3676003219117117,0.1553044468164444
0,simplify_problem,1.3866233065689726,0.11872208118438721
0,no_action,1.470566816750565,0.13001315295696259
0,harder_problem,1.3642876419973196,0.16576224565505981
0,encouragement,1.2223524211852117,0.1352209597826004
0,simplify_problem,1.2610445326760549,0.10410180687904358
0,no_action,1.2292848413286146,0.11419086903333664
0,harder_problem,1.0255624700852999,0.1453137993812561
0,scaffold,1.1315404994341793,0.12641315162181854
0,encouragement,0.8470846648738876,0.13918845355510712
0,simplify_problem,1.3363697473860567,0.10150782018899918
0,no_action,0.9898592960171526,0.10968752950429916
0,harder_problem,0.8745673565002667,0.13742223381996155
0,scaffold,1.157438821675276,0.13073642551898956
0,encouragement,1.2681273881663548,0.15257447957992554
0,simplify_problem,1.1995630877966408,0.11486771702766418
0,no_action,0.9943091798366401,0.1250564157962799
0,harder_problem,0.9517032630333568,0.15863633155822754
0,scaffold,1.049022884358744,0.14330410957336426
0,encouragement,1.038938494038007,0.1539488583803177
0,simplify_problem,1.3285101468274754,0.11937001347541809
0,no_action,1.2378837307988635,0.13104330003261566
0,harder_problem,1.2011081589991592,0.16751909255981445
0,encouragement,1.1270871324968106,0.14440572261810303
0,simplify_problem,1.3191476558362711,0.09663134068250656
0,no_action,0.9041122660751104,0.10214654356241226
0,harder_problem,1.4529455661876751,0.12723639607429504
0,scaffold,1.1819374064455745,0.1365438550710678
0,encouragement,1.452682141169688,0.14563871920108795
0,simplify_problem,1.104161772823931,0.09608059376478195
0,no_action,1.022354558628059,0.10139822959899902
0,harder_problem,1.2650519904673847,0.12470434606075287
0,scaffold,1.4290849086565394,0.1373353749513626
0,encouragement,0.9726322523993152,0.15492311120033264
0,no_action,1.380454126657269,0.1206553727388382
0,harder_problem,1.277753243127501,0.15224520862102509
0,scaffold,1.2386845344281938,0.1450464427471161
5000,encouragement,1.3304061727982166,0.1481863409280777
5000,simplify_problem,1.1850191849429308,0.1254836767911911
5000,no_action,1.2681902075386295,0.08042214065790176
5000,harder_problem,1.2268678590776623,0.09667541831731796
5000,scaffold,1.2561086322707555,0.1444016844034195
5000,encouragement,1.2190126426090084,0.15205347537994385
5000,simplify_problem,1.3323515574645972,0.13119222223758698
5000,no_action,1.1984959355577973,0.10582084953784943
5000,harder_problem,0.9245784646907791,0.1400584578514099
5000,scaffold,1.1534339201118473,0.1773248314857483
5000,encouragement,1.3690372351169007,0.1690502166748047
5000,simplify_problem,1.0938800996322406,0.14251790940761566
5000,no_action,1.164671877821232,0.09479053318500519
5000,harder_problem,1.2271473700200328,0.11476034671068192
5000,scaffold,1.213171985494482,0.16944637894630432
5000,encouragement,1.1285374363410101,0.17773005366325378
5000,simplify_problem,0.8188836161977635,0.1497824341058731
5000,no_action,1.1473522446968816,0.0967237651348114
5000,harder_problem,1.2209087113925063,0.11577114462852478
5000,scaffold,1.1629741723406815,0.1723068356513977
5000,encouragement,1.0729969038756035,0.2251186966896057
5000,no_action,0.9932429167062606,0.10996971279382706
5000,harder_problem,1.0190442831602926,0.12594501674175262
5000,scaffold,0.9877412019140221,0.20184548199176788
5000,encouragement,1.1015229260557473,0.24095302820205688
5000,no_action,1.083631386899846,0.1485210806131363
5000,harder_problem,1.0876887941937232,0.18722069263458252
5000,encouragement,1.2278866999079177,0.14379386603832245
5000,simplify_problem,1.316080866289779,0.12159719318151474
5000,no_action,1.2992502920008002,0.08258882910013199
5000,harder_problem,1.2095017905339338,0.10080880671739578
5000,scaffold,1.1656624562076026,0.1464853733778
5000,encouragement,0.8841580857548386,0.16856421530246735
5000,simplify_problem,1.1251798819926337,0.1430032104253769
5000,no_action,1.042620963185037,0.0965418592095375
5000,harder_problem,0.9173949733919886,0.11831223964691162
5000,encouragement,1.0412944589725788,0.1765567511320114
5000,simplify_problem,0.914142879603018,0.14725524187088013
5000,no_action,0.8994917616453932,0.06944811344146729
5000,harder_problem,0.9273394431290245,0.0725642517209053
5000,scaffold,1.077570486287149,0.13102678954601288
5000,encouragement,1.1359100647594182,0.18787087500095367
5000,simplify_problem,0.9829652819693755,0.15694691240787506
5000,no_action,0.857836358295109,0.08660242706537247
5000,harder_problem,0.9547121796496341,0.097015880048275
5000,encouragement,1.1875011775351707,0.18749690055847168
5000,simplify_problem,0.9972212512751604,0.15584874153137207
5000,no_action,0.8683996456903071,0.08138131350278854
5000,harder_problem,1.1626397729707159,0.08864846080541611
5000,scaffold,0.8509000945633614,0.15600931644439697
5000,encouragement,1.4666612430513402,0.20126540958881378
5000,simplify_problem,1.2899853936928007,0.16485801339149475
5000,no_action,1.2642924347361717,0.0595540776848793
5000,harder_problem,1.1301223886636946,0.0543796569108963
5000,scaffold,1.176277313189979,0.11901033669710159
5000,encouragement,1.4015380817304064,0.16545788943767548
5000,simplify_problem,1.3327109580429308,0.17336146533489227
5000,no_action,1.3423959679781765,0.13079744577407837
5000,harder_problem,1.1549740627641807,0.11848527193069458
5000,scaffold,1.4085325313518293,0.14556777477264404
5000,encouragement,1.1199326682242434,0.24381017684936523
5000,simplify_problem,0.9618668916893798,0.20293837785720825
5000,no_action,0.9550923182157915,0.10483608394861221
5000,harder_problem,1.0551932442702854,0.11340299993753433
5000,encouragement,1.2311938778478666,0.20753540098667145
5000,simplify_problem,1.092746560451058,0.1757534146308899
5000,no_action,0.7713880337045751,0.1174662709236145
5000,harder_problem,1.1219049696634849,0.1419953554868698
5000,scaffold,1.181579924370416,0.2095811516046524
5000,encouragement,0.971636793309198,0.19025173783302307
5000,no_action,1.1517777007526258,0.11418778449296951
5000,harder_problem,0.9327293417071276,0.14059707522392273
5000,scaffold,0.9528528940771572,0.20012293756008148
5000,encouragement,1.060447786684779,0.16815775632858276
5000,no_action,1.0979715886855481,0.09260767698287964
5000,harder_problem,0.9250414849686619,0.10981027781963348
5000,scaffold,1.1068642120331535,0.16859301924705505
5000,encouragement,1.0967064026926572,0.16651172935962677
5000,simplify_problem,1.0064339589026199,0.14098234474658966
5000,no_action,0.9525454152337183,0.08923232555389404
5000,harder_problem,0.841363349207298,0.10505855083465576
5000,scaffold,1.0063737600004763,0.16374017298221588
5000,simplify_problem,0.8596194891263877,0.14876529574394226
5000,no_action,0.8200129123941533,0.09562090039253235
5000,harder_problem,0.9534502270408618,0.11412304639816284
5000,scaffold,0.8412056704332946,0.1697664111852646
5000,simplify_problem,1.000696916620127,0.16693554818630219
5000,no_action,1.126781120032578,0.10998058319091797
5000,harder_problem,1.0663465476686458,0.13252906501293182
5000,scaffold,1.1226952085655943,0.1931534707546234
5000,simplify_problem,1.2101813332393387,0.16526760160923004
5000,no_action,1.2915473653040506,0.12145505100488663
5000,harder_problem,1.205279526741581,0.1527932584285736
5000,encouragement,1.3196163013863051,0.16656863689422607
5000,simplify_problem,1.0771868553267567,0.14266274869441986
5000,no_action,1.0655112376249063,0.10191141068935394
5000,harder_problem,1.0762325624964708,0.12707433104515076
5000,scaffold,1.201332002453646,0.17304696142673492
5000,encouragement,0.9020650358115168,0.17268714308738708
5000,simplify_problem,1.0583991845519933,0.14819243550300598
5000,no_action,0.7016123115972741,0.09981429576873779
5000,harder_problem,0.869904827271327,0.12182312458753586
5000,scaffold,1.1014812020519757,0.171931654214859
5000,simplify_problem,0.8762866071734199,0.20563560724258423
5000,no_action,0.8935186143175264,0.11220978200435638
5000,harder_problem,0.918513342740721,0.12421447038650513
5000,scaffold,0.8621807865392679,0.20972105860710144
5000,simplify_problem,0.9895657540035483,0.16286082565784454
5000,no_action,0.9153083714180772,0.10930698364973068
5000,harder_problem,0.856364398949875,0.1324872523546219
5000,scaffold,0.7722361421161907,0.19610826671123505
5000,simplify_problem,-0.1500191592898017,0.174021378159523
5000,no_action,-0.20349712914997053,0.12008605152368546
5000,harder_problem,-0.4550175845581361,0.14658123254776
5000,scaffold,0.04442827388967707,0.21372193098068237
5000,encouragement,-0.23454659696568014,0.21394787728786469
5000,simplify_problem,-0.23212629996947243,0.1797475665807724
5000,no_action,-0.41009007147016696,0.08463549613952637
5000,harder_problem,-0.6627363726673954,0.08683282136917114
5000,scaffold,-0.2698269512254876,0.16179969906806946
5000,simplify_problem,-0.46559304038866856,0.19135352969169617
5000,no_action,-0.6569701090918736,0.1162424236536026
5000,harder_problem,-0.4996846339554988,0.1340780407190323
5000,scaffold,-0.5256980094331449,0.2120450884103775
5000,simplify_problem,-0.12948673690224632,0.18269231915473938
5000,no_action,-0.5089823586560902,0.0837927758693695
5000,harder_problem,-0.25643563875303776,0.08467654883861542
5000,scaffold,-0.16283963259612833,0.1597948968410492
5000,no_action,-0.37366857539316856,0.10906145721673965
5000,harder_problem,-0.4832014620955061,0.12255022674798965
5000,scaffold,-0.40793458097448543,0.1990862786769867
5000,encouragement,-0.4066045532142364,0.19609211385250092
5000,no_action,-0.40126062779260163,0.1145036593079567
5000,harder_problem,-0.44585281892282613,0.13835781812667847
5000,encouragement,-0.4488088630790288,0.17364279925823212
5000,simplify_problem,-0.2856992140312329,0.1459585726261139
5000,no_action,-0.6472200061885587,0.07080043107271194
5000,harder_problem,-0.37321168005687166,0.07315026968717575
5000,scaffold,-0.5082001477708906,0.13519656658172607
5000,encouragement,-0.5699033815021051,0.17114774882793427
5000,simplify_problem,-0.3974474865034905,0.14544330537319183
5000,no_action,-0.6673627764978001,0.0931212306022644
5000,harder_problem,-0.46588840959746114,0.1093217059969902
5000,scaffold,-0.45411224938645,0.16865862905979156
5000,simplify_problem,-0.6268047826904284,0.16996322572231293
5000,no_action,-0.8625777958390355,0.11690916866064072
5000,harder_problem,-0.7748987468349926,0.14211007952690125
5000,scaffold,-0.6036694794067112,0.2039748728275299
5000,simplify_problem,-0.4774269355020788,0.1655128002166748
5000,no_action,-0.5567184096226447,0.09043648093938828
5000,harder_problem,-0.2862475271196019,0.09856364130973816
5000,scaffold,-0.4923567390361985,0.16444046795368195
5000,simplify_problem,-0.6016229317756034,0.1756211668252945
5000,no_action,-0.7363906453238664,0.10776793211698532
5000,harder_problem,-0.5270096917070417,0.12416314333677292
5000,scaffold,-0.7430851654325492,0.19386689364910126
5000,encouragement,-0.5094831765858083,0.14068923890590668
5000,simplify_problem,-0.44521338069032024,0.12195390462875366
5000,no_action,-0.5029253797188411,0.1139589473605156
5000,harder_problem,-0.4966428579626938,0.15490537881851196
5000,scaffold,-0.5300042239816531,0.18566343188285828
5000,encouragement,-0.7514014586567777,0.14348161220550537
5000,simplify_problem,-0.7035709877096361,0.12418913841247559
5000,no_action,-0.5967427145213053,0.11245536804199219
5000,harder_problem,-0.5125876365257382,0.15135720372200012
5000,scaffold,-0.46086832465299254,0.18312031030654907
5000,encouragement,-0.432271270930205,0.12858803570270538
5000,simplify_problem,-0.7872846506698022,0.11031301319599152
5000,no_action,-0.9758189201347828,0.09058906883001328
5000,harder_problem,-0.7563883663833564,0.11662089079618454
5000,scaffold,-0.6977413033987816,0.15363119542598724
5000,encouragement,-0.916529229880127,0.14368070662021637
5000,simplify_problem,-0.9641313308924633,0.12473537027835846
5000,no_action,-0.9273880059024693,0.11056628823280334
5000,harder_problem,-0.8486161137415964,0.14697498083114624
5000,scaffold,-0.8272813604458782,0.18220950663089752
5000,encouragement,-0.984785881028709,0.14353060722351074
5000,simplify_problem,-1.0411303386421102,0.12531964480876923
5000,no_action,-0.8587108509649546,0.11130150407552719
5000,harder_problem,-0.9627628045113613,0.14882956445217133
5000,scaffold,-0.910600556522585,0.179915651679039
5000,encouragement,-1.0060803898626078,0.16658064723014832
5000,simplify_problem,-0.9454496133418029,0.1442488133907318
5000,no_action,-1.1192427851183169,0.12350776791572571
5000,harder_problem,-0.955323210117073,0.16209997236728668
5000,scaffold,-0.9294907485750072,0.20218238234519958
5000,encouragement,-0.9204993363448816,0.14200767874717712
5000,simplify_problem,-0.7663802498620282,0.1228071078658104
